0	0	565
0.56025	-0.640926	565
1.1205	-0.87399	565
2.241	-1.116018	565
3.3615	-1.228068	565
4.482	-1.281852	565
6.723	-1.290816	565
8.964	-1.228068	565
11.205	-1.1205	565
13.446	-1.012932	565
17.928	-0.80676	565
22.41	-0.62748	565
26.892	-0.4482	565
31.374	-0.29133	565
35.856	-0.174798	565
40.338	-0.098604	565
42.579	-0.071712	565
44.82	-0.058266	565
